Type,Name,Ingredients,Steps
양식,맥앤치즈,"['마카로니 200g', '체더치즈 150g', '우유 1컵', '버터 1큰술', '밀가루 1큰술', '소금 약간', '후춧가루 약간', '파슬리가루 약간']","['Step 1: 냄비에 물과 소금을 넣고 끓인 후 마카로니를 넣고 7분 정도 삶은 후 물기를 제거하세요.', 'Step 2: 달군 냄비에 버터를 넣고 중불에서 녹인 후 밀가루를 풀어 루를 만들어주세요. 우유를 넣고 3분 정도 끓이다 체더치즈를 넣고 한소금 끓여 걸쭉하게 만드세요.', 'Step 3: 마카로니를 STEP2의 냄비에 넣고 소금과 후춧가루로 간을 한 후 오븐용 용기에 담아주세요.', 'Step 4: 180도로 예열한 오븐에 넣고 15분 정도 노릇하게 구워주세요. 완성된 마카로니 위에 파슬리가루를 뿌려주세요.']"
양식,레몬소스 닭고기튀김,"['닭고기 안심살 300g', '달걀흰자 2개', '레몬 1개', '우유 1컵', '녹말 6큰술', '물 6큰술', '설탕 4큰술', '생강즙 1큰술', '간장 1/2큰술', '식용유 적당량', '굵은 소금 적당량', '소금 약간', '후춧가루 약간']","['Step 1: 볼에 닭고기 안심살을 넣고 우유를 부운 후 10분 정도 재우고 흐르는 물에 씻어 물기를 제거해요. 먹기 좋은 크기로 자른 후 생강즙, 소금, 후춧가루를 뿌려 밑간해요. 밑간한 닭고기는 볼에 달걀흰자, 녹말 4큰술과 함께 넣고 잘 섞어주세요.', 'Step 2: 레몬은 굵은 소금으로 표면을 박박 문질러 깨끗이 씻은 후 얇게 슬라이스 해 5조각을 준비하고 남은 과육은 즙을 짜 4큰술을 준비해주세요.', 'Step 3: 달군 팬에 STEP2의 레몬즙과 슬라이스 한 레몬, 그리고 설탕, 간장, 물 4큰술을 넣고 끓여주세요. 그릇에 녹말 2큰술, 물 2큰술을 섞어 녹말물을 만든 후 팬에 넣고 끓여 레몬소스를 완성하세요.', 'Step 4: 냄비에 식용유를 넉넉히 붓고 기름 온도가 180도가 되면 STEP1의 반죽한 닭고기를 두 번 튀겨 식감을 바삭하게 하세요.', 'Step 5: 접시에 잘 익은 닭튀김을 담고 그 위에 레몬소스를 뿌려 완성해주세요.']"
양식,고구마치즈구이,"['고구마 3개', '체더치즈 2장', '피자치즈 1컵', '파슬리가루 약간', '우유 5큰술', '올리고당 1큰술', '버터 1큰술', '소금 1/4작은술', '후추 약간']","['Step 1: 고구마를 껍질째 깨끗이 씻은 후 반으로 갈라 찜통에서 30분 정도 익혀주세요. (고구마 크기에 따라 익히는 시간을 가감해주세요.)', 'Step 2: 숟가락으로 고구마의 테두리 부분만 남기고 속을 파내주세요.', 'Step 3: 파낸 고구마 속을 따뜻할 때 으깬 후, 고구마샐러드 재료를 넣어 섞어주세요.', 'Step 4: 속을 파낸 고구마에 3을 넣은 후, 피자치즈와 채썬 체더치즈, 파슬리가루를 올리고 200도로 예열한 오븐에서 10분 정도 구워주세요.', 'Step 5: 치즈가 녹아 따뜻할 때 즐겨주시면 더욱 맛있어요.']"
양식,스테이크샐러드,"['쇠고기(등심 또는 채끝살) 300g', '방울토마토 10개', '미니새송이 한줌', '표고 5개', '적양파 1/3개', '잎채소 한줌', '라임(생략가능) 1개', '올리브유 약간', '소금 약간', '후추 약간', '올리브오일 3큰술', '발사믹식초 2큰술', '올리고당 2큰술', '레몬즙 2큰술', '다진마늘 1작은술', '소금 1/2작은술']","['Step 1: 쇠고기는 키친타월에 올려 핏기를 제거한 후 약간의 올리브유, 소금, 후추를 뿌려 20분정도 밑간해주세요. (타임 또는 로드메리 등의 허브를 함께 올려 밑간하셔도 좋답니다.)', 'Step 2: 볼에 드레싱재료를 넣고 섞어주세요.', 'Step 3: 방울토마토는 4등분으로 자르고 미니 새송이, 표고는 한입 크기로 잘라주세요. 적양파는 채를 썰고, 잎채소는 먹기 좋게 잘라 흐르는 물에 씻은 후 물기를 제거해주세요.  ', 'Step 4: 달군 팬에 올리브유를 두르고 쇠고기를 올려 센 불에서 앞뒤로 각각 1분씩 구워 준 후, 중불에서 2분정도 구워 주세요. (구운 쇠고기는 호일에 싸서 5분 정도 둔 후 썰어주세요. 육즙이 고기 안에 퍼져 더욱 부드러운 스테이크가 된답니다.)', 'Step 5: 새로 달군 팬에 미니 새송이와 표고를 넣고 약간의 소금, 후추를 뿌려 노릇하게 구워 주세요.', 'Step 6: 접시에 스테이크, 미니 새송이, 표고버섯, 방울토마토, 적양파와 잎채소를 담은 후 먹기 직전에 드레싱을 뿌려 즐겨주세요.']"
양식,쇠고기타코,"['다진쇠고기 150g', '양파 1/2개', '파프리카 1/2개', '토마토 1개', '토르티야 3장', '체더치즈 2장', '플레인 요거트(또는 사워크림) 80g', '고수(생략 가능) 약간', '올리브오일 약간', '맛술 1큰술', '다진마늘 1큰술', '소금 한꼬집', '후추 약간', '시판 토마토 소스 1/2컵', '파슬리가루 약간']","['Step 1: 다진쇠고기는 키친타월에 올려 핏물을 제거하고, 고기밑간 재료에 10분 정도 재워주세요. 양파, 파프리카는 굵게 다지고 토마토는 사방 1센치 크기로 잘라주세요.', 'Step 2: 달군 팬에 올리브유를 두르고 다진양파를 넣어 2분 정도 볶다가 쇠고기, 파프리카 순으로 넣어 고기가 덩어리지지 않도록 풀어가며 볶아주세요.', 'Step 3: 고기가 익으면 소스재료를 넣고 3분 정도 졸여 미트소스를 만들어주세요.', 'Step 4: 토르티야를 4등분으로 자르고, 컵케이크틀에 자른 토르티야를 넣어주세요.  ', 'Step 5: 토르티야 안에 미트소스 1큰술을 넣고, 채썬 체더치즈를 올려 180도로 예열한 오븐에 넣어 10분 정도 노릇하게 구워주세요.', 'Step 6: 구워 낸 타코컵 위에 토마토와 플레인요거트, 고수(생략 가능)를 올려 완성해주세요.']"
양식,치킨토르티야랩,"['닭안심(또는 닭가슴살) 200g', '로메인 6장', '토마토 1/2개', '피클 50g', '빵가루 1/2컵', '할라피뇨(생략 가능) 약간', '토르티야 3장', '체더치즈 슬라이스 한줌', '튀김가루 3큰술', '우유 3큰술', '고운 고춧가루 1/2큰술', '카레가루 1큰술', '소금 약간', '후추 약간', '마요네즈 3큰술', '머스터드 1+1/2큰술', '올리고당 1큰술']","['Step 1: 닭안심은 가운데 힘줄을 제거하고, 세로로 2등분한 후 10분정도 우유에 담가주세요.   토마토는 4등분해서 씨를 제거해 굵게 채썰고, 피클은 편으로 얇게 썰어주세요. 로메인은 깨끗이 씻어 물기를 제거해주세요.', 'Step 2: 닭안심을 물에 씻은 후, 물기를 제거하고 닭양념에 10분간 재워주세요.  빵가루를 넓은 볼에 담고 양념한 닭안심에 골고루 묻힌 후, 170도로 달군 기름에서 바삭하게 튀겨주세요.', 'Step 3: 토르티야는 전자렌지에 20초간 데워주고, 머스터드소스 재료들을 고루 섞어주세요.  토르티야에 소스-체더치즈 슬라이스-로메인-피클-토미토-닭안심-소스-할라피뇨 순으로 올리고 재료를 감싸듯이 접어주세요.  ', 'Step 4: 남은 샐러드 채소와 치킨, 머스터드 소스를 넣고 케이준치킨샐러드를 만들어 드셔도 좋아요.']"
양식,바비큐폭립,"['돼지고기 등갈비 1kg', '파슬리가루 약간', '물 8컵', '된장 1큰술', '대파(파란부분) 1/2대', '마늘 5쪽', '월계수잎 2장', '통후추 10알', '시판 바비큐 소스 3큰술', '맛술 3큰술', '간장 2큰술', '올리고당 2큰술', '토마토케첩 2큰술', '다진마늘 1큰술', '후추 약간']","['Step 1: 등갈비는 찬물에 30분 정도 담가 핏물을 빼주세요. 냄비에 삶는 물재료를 넣고 30분 정도 삶아주세요.', 'Step 2: 볼에 소스재료를 넣고 섞은 후 삶은 등갈비에 앞뒤로 골고루 발라주세요.', 'Step 3: 220도로 예열한 오븐에 넣어 10분 정도 굽고, 소스를 한번 더 발라 10분 정도 더 구워 주세요. (팬을 사용하실 경우 달군 팬에 등갈비를 넣고 중약불에서 앞뒤로 소스를 발라가며 10분 정도 구워 주세요.)  ', 'Step 4: 뼈에 맞춰 잘라내 맛있게 즐겨주세요.']"
양식,고구마크로크무슈,"['식빵 4장', '슬라이스 치즈 2장', '슬라이스 햄 4장', '삶은 고구마 1개', '피자치즈 2+1/2컵', '우유 6큰술', '버터 1큰술', '꿀 1큰술', '소금 약간']","['Step 1: 부드럽게 삶은 고구마를 뜨거울 때 으깨고, 고구마무스 재료를 넣고 고루 섞어주세요.', 'Step 2: 식빵 한쪽 면에 고구마무스를 바르고, 햄 2장-슬라이스 치즈-피자치즈-다른 식빵-고구마무스-피자치즈-파슬리가루 순으로 올려주세요.', 'Step 3: 220도로 예열한 오븐에 넣어 8~10분정도 노릇하게 구워주세요. (오븐이 없으신 경우, 전자레인지에서 40초정도 치즈가 녹을 때까지 돌려주세요.)', 'Step 4: 먹기 좋게 잘라 즐겨주세요.']"
양식,닭가슴살오트밀 샐러드,"['닭가슴살 3쪽(300g)', '오트밀 한줌', '라디치오 2잎', '토마토 1개', '잎상추 약간', '꿀 1큰술', '청주 2큰술', '대파 1/2대', '통마늘 2개', '굵은소금 약간', '통후추 약간', '올리브유 2큰술', '간장 2큰술', '식초 2큰술', '올리고당 2큰술', '참기름 1/2큰술', '다진마늘 1작은술', '소금 약간', '후추 약간']","['Step 1: 냄비에 물과 닭삶는 재료를 넣고, 물이 끓으면 닭가슴살을 넣어 15분정도 삶아주세요.', 'Step 2: 라디치오와 잎상추는 먹기 좋은 크기로 자른 후 찬물에 담갔다가 물기를 제거해주세요. 토마토는 한입크기로 먹기 좋게 썰어주세요', 'Step 3: 닭가슴살은 결 따라 굵게 찢고, 약간의 소금과 후추로 밑간을 해주세요. 볼에 드레싱재료를 넣고 섞어주세요.', 'Step 4: 접시에 잎채소와 토마토를 담은 후 닭가슴살, 오트밀을 올리고 꿀 1큰술을 뿌려주세요. 먹기직전에 드레싱을 뿌려 즐겨주세요.']"
양식,콘수프,"['옥수수 2개', '감자 1/2개', '양파 1/3개', '우유 3컵', '생크림 1컵', '버터 2큰술', '올리고당 1큰술', '소금 1/2작은술', '후추 약간', '파슬리 약간']","['Step 1: 냄비에 물 6컵, 굵은소금 1/2큰술, 설탕 2큰술, 옥수수를 넣고 뚜껑을 닫은 후 강불에서 30분 정도 삶고, 10분간 약불에서 뜸을 들여 삶아주세요. ', 'Step 2: 삶은 옥수수는 칼로 잘라 옥수수 알갱이를 분리해주세요. 감자, 양파는 껍질을 제거하고 굵게 채를 썰어주세요. ', 'Step 3: 달군 팬에 버터를 녹인 후 양파, 감자, 옥수수를 넣어 3분 정도 볶아주세요. 우유 3컵을 넣고 감자가 익을 때까지 10분 정도 더 끓인 후, 한김 식혀 믹서기에 곱게 갈아주세요. (부드러운 스프를 만드시려면 체에 옥수수껍질을 걸러주세요.)', 'Step 4: 믹서에 곱게 간 3과 생크림을 냄비에 넣은 후 약불에서 3분 정도 저어가며 끓여주세요. 올리고당, 소금, 후추를 넣고 간을 조절해주세요. (생크림이 없으면 우유를 가감해서 농도를 맞춰주세요.)', 'Step 5: 콘수프에 삶은옥수수를 약간 올리고, 파슬리가루로 장식해주세요.']"
양식,감자치즈구이,"['감자 3개', '체더치즈 3장', '스위트콘 1/2컵', '버터 2큰술', '케첩 약간', '전분가루 1큰술', '소금 1/2작은술', '후추 약간']","['Step 1: 감자는 껍질을 제거하고 4등분한 후, 찜통에 넣어 20분정도 쪄주세요.', 'Step 2: 찐감자는 뜨거울 때 볼에 넣어 으깬 후 스위트콘, 밑간 재료, 전분가루를 넣어 섞어주세요.', 'Step 3: 감자 반죽을 한입크기로 떼어내 가운데에 체더치즈를 잘라 올리고, 치즈를 감싸듯 동그랗게 뭉쳐 가운데 부분을 평평하게 만들어 주세요.', 'Step 4: 달군 팬에 버터를 녹이고, 감자를 올려 노릇하게 구워 주세요.', 'Step 5: 접시에 담고, 케첩을 곁들어주세요.']"
양식,버섯크림 스파게티,"['스파게티면 160g', '베이컨 5줄', '양송이버섯 5개', '느타리버섯 한줌', '양파 1/4개', '마늘 3쪽', '버터 1큰술', '올리브유 약간', '후추 약간', '우유 2컵', '생크림 1컵', '파르메산 치즈가루 4큰술', '소금 약간']","['Step 1: 베이컨과 양송이는 먹기 좋은 크기로 썰어주세요. 양파는 잘게 다지고 마늘은 편으로 썰어주세요.', 'Step 2: 끓는물에 약간의 소금과 스파게티면을 넣어 7분 정도 삶은 후 체에 받쳐 물기를 빼고, 넓은 접시에 펼쳐 약간의 올리브유를 넣어 버무려주세요.', 'Step 3: 팬에 버터를 두르고 마늘편과 다진양파, 베이컨을 넣어 2분 정도 볶아주세요.', 'Step 4: 버섯을 넣고 약간의 소금, 후추를 더해 볶고 크림소스 재료를 넣어 3분 정도 끓여주세요. ', 'Step 5: 크림소스에 삶은 스파게티면을 넣어 1~2분 정도 볶은 후 약간의 소금, 후추로 간을 맞추고 불을 꺼주세요.', 'Step 6: 접시에 스파게티를 푸짐하게 담고, 피클과 함께 즐기면 더욱 좋아요.']"
양식,뉴욕식버거,"['다진 쇠고기 450g', '체더 슬라이스 치즈 4장', '토마토 2개', '잎상추 4장', '버터 2큰술', '햄버거빵 4개', '소금 약간', '후추 약간', '올리브유 약간', '마요네즈 1/2컵', '머스터드 1큰술', '케첩 1/2큰술', '고운 고춧가루 1/4작은술', '오이피클 1쪽(40g)', '마늘 1/2쪽']","['Step 1: 토마토는 0.5cm 두께로 썰고, 잎상추는 깨끗이 씻어 물기를 제거해주세요.', 'Step 2: 다진 쇠고기는 핏물을 제거해 충분히 치댄 후 4등분하여 둥글게 빚고, 가운데 부분을 납작하게 살짝 눌러주세요. 약간의 소금, 후추, 올리브유를 뿌려 밑간해주세요.', 'Step 3: 달군 팬에 버터를 넣어 녹으면, 햄버거빵을 넣고 안쪽면을 노릇하게 구워 주세요.', 'Step 4: 소스재료를 믹서기에 넣고 갈아주세요.', 'Step 5: 달군 팬에 약간의 올리브유를 둘러 고기를 올린 후, 약간의 소금 후추를 뿌려주세요. 중불에서 고기를 뒤집게로 눌러가며 양쪽면을 노릇하게 익혀주세요.  체더슬라이스 치즈를 올리고 약한불에서 1분 정도 더 익혀주세요. ', 'Step 6: 햄버거빵 위에 구운 쇠고기를 올리고, 토마토 슬라이스 2장-잎상추-소스를 바른 햄버거빵 순으로 올려주세요. (소스를 듬뿍 올려드시면 더욱 맛있어요.) ', 'Step 7: 알맞은 그릇에 담아 맛있게 즐겨주세요.']"
양식,칼라 방울토마토 마리네이드,"['칼라 방울토마토 30알', '적양파 1/3개', '레몬 1/2개', '바질 약간', '올리브유 5큰술', '발사믹 식초 2큰술', '레몬즙 1큰술', '올리고당 1큰술', '소금 1/2작은술', '후추 약간']","['Step 1: 방울토마토 아랫부분에 열십자로 칼집을 넣어주세요. 양파는 잘게 다지고, 레몬은 반달모양으로 슬라이스 해주세요.', 'Step 2: 볼에 드레싱재료를 넣고 섞어주세요.', 'Step 3: 끓는 물에 방울토마토를 넣고, 살짝 데친 후 찬물에 헹궈 껍질을 벗겨주세요.', 'Step 4: 볼에 방울토마토와 적양파, 레몬을 넣고 드레싱을 넣어 가볍게 섞은 후 바질잎을 올려주세요.', 'Step 5: 차갑게 해서 드시면 더욱 맛이 좋아요.']"
양식,클램차우더 수프,"['모시조개 600g', '베이컨 4줄', '감자 1개', '샐러리 1줄기', '양파 1/2개', '마늘 1쪽', '버터 2큰술', '밀가루 2큰술', '우유 2컵', '소금 약간', '후추 약간', '파슬리가루 약간', '물 1컵', '청주 2큰술', '샐러리줄기 약간', '마늘 2쪽']","['Step 1: 모시조개는 소금물에 담가 해감한 후 깨끗이 씻어 냄비에 담고, 국물재료를 넣어 조개껍질이 벌어질 때까지 끓여주세요.', 'Step 2: 조갯살은 발라내어 굵게 다지고, 1의 조개육수는 따로 체에 걸러주세요.', 'Step 3: 마늘은 편으로 썰고 베이컨과 감자, 샐러리, 양파는 사방 1센치 크기로 잘라주세요.', 'Step 4: 냄비에 버터를 넣어 녹인 후 마늘, 베이컨, 감자, 샐러리, 양파를 2분 정도 볶아주세요. 밀가루를 넣고 약불에서 재료와 밀가루가 고루 섞일 때까지 더 볶아주세요.  ', 'Step 5: 조개육수 1컵과 우유를 넣고 감자가 익을 때까지 10분 정도 끓여주세요. (중불에서 주걱으로 저어가며 끓여주세요.)', 'Step 6: 수프에 조개살을 넣고, 약간의 소금과 후추로 간을 해 2분 정도 더 끓여주세요.', 'Step 7: 알맞은 그릇에 담아 파슬리가루를 뿌리고, 빵과 함께 곁들여드셔도 좋아요.']"
양식,토마토치킨스튜,"['닭가슴살(또는 닭다리살) 500g', '방울토마토 10개', '양송이버섯 5개', '양파 1/2개', '파프리카 1/2개', '마늘 3쪽', '블랙올리브 5개', '우유 1/2컵', '건고추(또는 페페론치노 6개) 2개', '파슬리 약간', '올리브유 약간', '맛술 1큰술', '올리브유 1큰술', '소금 약간', '후추 약간', '로즈마리 약간', '물 1컵', '시판 토마토소스 1컵', '월계수잎 3장', '소금 1/2작은술']","['Step 1: 닭가슴살은 우유 1/2컵에 20분 정도 담갔다가, 물에 씻은 후 밑간재료에 10분간 재워주세요.  (또는 닭가슴살을 먹기 좋은 크기로 썰어서 사용하셔도 돼요.)', 'Step 2: 양송이, 양파, 파프리카는 한입크기로 자르고, 마늘은 편으로 썰어주세요. 블랙올리브와 건고추는 링으로 썰어주세요.', 'Step 3: 냄비에 약간의 올리브유를 두르고, 건고추와 닭가슴살을 노릇하게 색이 나게 구워주세요.', 'Step 4: 마늘, 양파, 양송이, 파프리카를 넣고 3분 정도 볶다가 소스재료를 넣고 20분 정도 끓여주세요.', 'Step 5: 방울토마토와 블랙올리브를 넣어 5분 정도 중불로 끓여주세요.', 'Step 6: 마지막에 소금, 후추로 간을 맞춘 후 파슬리가루를 뿌려 맛있게 즐겨주세요.']"
양식,감자샌드위치,"['감자 2개', '슬라이스 햄 6장', '오이 1/2개', '양파 1/2개', '로메인 3장', '곡물식빵 6장', '버터 1큰술', '소금 약간', '마요네즈 5큰술', '머스터드 1큰술', '올리고당 1큰술', '소금 두꼬집', '후추 약간', '마요네즈 2큰술', '머스터드 1/2큰술']","['Step 1: 감자를 껍질 채 씻어 4등분하고, 김이 오른 찜통에 감자가 포슬거리도록 20분 정도 쪄주세요.  찐감자는 껍질을 벗겨 뜨거울 때 볼에 넣어 으깨고, 버터 1큰술과 약간의 소금, 후추를 더해 섞어주세요. ', 'Step 2: 오이는 반달모양으로 썰고, 양파는 채썰어 소금물(물 1컵, 소금 1큰술, 설탕 1큰술)에 10분정도 절였다가 물기를 제거해주세요', 'Step 3: 볼에 감자와 오이, 양파, 소스를 넣어 섞어 감자샐러드를 만들어주세요', 'Step 4: 빵(스프레드)-감자샐러드-햄슬라이스-로메인-빵(스프레드)을 순서대로 올리고 가볍게 누른 후 잘라주세요.', 'Step 5: 감자 샌드위치를 커피나 우유, 차와 함께 즐겨주세요.']"
양식,스카치에그,"['달걀 6개', '다진 쇠고기 100g', '다진 돼지고기 100g', '양파 1/2개', '달걀(달걀물용) 1개', '밀가루 1/2컵', '빵가루 1컵', '빵가루 5큰술', '우유 3큰술', '케첩 1큰술', '간장 1/2큰술', '다진마늘 1작은술', '소금 1/2작은술', '후추 약간', '케첩(또는 돈가스소스) 3큰술']","['Step 1: 냄비에 달걀과 달걀이 잠길 정도의 물, 약간의 소금, 식초를 넣고 15분 정도 삶아 준 후 달걀을 찬물에 담갔다가 껍질을 제거해주세요.', 'Step 2: 양파는 잘게 다진 후 마른 팬에 살짝 볶아 식혀주세요.  볼에 볶은 양파, 쇠고기, 돼지고기, 고기반죽 재료를 넣어 치대주세요.', 'Step 3: 고기반죽을 동글 납작하게 펴준 후, 밀가루 묻힌 삶은 달걀을 넣어 동그란 모양으로 감싸주세요.', 'Step 4: 3에 밀가루-달걀물-빵가루 순으로 튀김옷을 입혀주세요', 'Step 5: 170도로 오른 기름에 노릇하게 튀겨주세요.', 'Step 6: 알맞은 그릇에 담아 따뜻할 때 즐겨주세요.']"
양식,레인보우 피자,"['토르티야 2장', '슬라이스햄 3장', '방울토마토 10개', '파프리카(주황, 초록) 1/2개씩', '스위트콘 3큰술', '적채 1잎', '피자치즈 1컵', '토마토 소스 2큰술', '소금 약간', '후추 약간', '올리브유 약간']","['Step 1: 방울토마토는 4등분하고, 파프리카와 적채는 작게 잘라주세요. 슬라이스햄은 먹기 좋은 크기로 잘라주세요.', 'Step 2: 토르티야에 피자치즈 한줌을 올리고, 그 위에 토르티야 한 장을 더 올린 후 토마토소스를 골고루 펴서 발라주세요.', 'Step 3: 토르티야 위에 슬라이스햄을 깔고 피자치즈를 올린 후, 방울토마토-주황 파프리카-스위트콘-초록 파프리카-적채 순으로 올리고 약간의 올리브유, 소금, 후추를 뿌려주세요.', 'Step 4: 200도로 예열된 오븐에 10분정도 구워주세요. (프라이팬을 이용할 때는 팬에 피자를 올리고, 약불에서 뚜껑을 덮고 12~15분정도 치즈가 녹을 때까지 구워 주세요.) ', 'Step 5: 알맞은 크기로 잘라 맛있게 즐겨주세요.']"
양식,새우카츠샌드,"['식빵 4장', '새우 4마리', '양배추 2잎', '로켓잎(또는 치커리) 한줌', '밀가루 5큰술', '빵가루 1컵', '달걀 1개', '마요네즈 3큰술', '돈가스 소스 3큰술', '소금 약간', '후추 약간']","['Step 1: 로켓잎(또는 치커리)은 먹기 좋게 자르고, 양배추는 곱게 채를 썰어 찬물에 담갔다가 물기를 제거해주세요.', 'Step 2: 새우는 꼬리 한마디만 남기고 껍질을 벗겨 배쪽에 칼집을 3번 넣은 후 등을 펴서 준비해두고 약간의 소금, 후추를 뿌려주세요.', 'Step 3: 새우에 밀가루-달걀-빵가루-(달걀-빵가루) 순으로 옷을 묻혀 170도의 기름에 넣어 바삭하게 튀겨주세요.  (새우를 납작한 모양으로 눌러서 모양을 잡아주세요.)', 'Step 4: 식빵 양면에 마요네즈를 펴 바르고- 양배추채를 올리고- 돈가스 소스를 얇게 바른 새우튀김 2마리- 로켓잎(또는 치커리)을 올린 후- 식빵으로 덮어주세요.', 'Step 5: 식빵을 먹기 좋게 3등분으로 잘라주세요.', 'Step 6: 도시락이나 색다른 한끼로 활용하실 때, 산뜻한 과일을 곁들이면 더욱 맛있게 즐기실 수 있어요.']"
양식,아란치니,"['밥 1공기', '베이컨 3줄', '양파 1/2개', '파프리카 1/3개', '피자치즈 1/2컵', '밀가루 1/3컵', '달걀 1개', '빵가루 1컵', '어린잎 새싹 한줌', '식용유 적당량', '시판 토마토소스 4큰술', '다진 양파 1큰술', '다진 토마토 2큰술', '올리브유 1큰술', '레몬즙 1/2큰술', '파슬리가루 약간', '소금 약간', '후추 약간']","['Step 1: 양파와 파프리카, 베이컨은 잘게 잘라주세요.', 'Step 2: 달군 팬에 약간의 올리브유를 두르고 베이컨, 양파, 파프리카를 넣은 후 약간의 소금과 후추를 넣어 볶아주세요.', 'Step 3: 밥과 볶은 베이컨, 야채, 피자치즈, 약간의 소금, 후추를 볼에 넣어 섞어주세요.', 'Step 4: 밥을 먹기 좋은 크기로 동그랗게 만든 후 밀가루-달걀물-빵가루 순으로 묻혀 170도의 기름에서 노릇하게 튀겨주세요. 볼에 소스재료를 넣고 섞어주세요.', 'Step 5: 아란치니에 소스와 어린잎새싹을 곁들여주세요.']"
양식,모닝빵 핫도그,"['모닝빵 6개', '비엔나 소시지 6개', '치커리 한줌', '체더치즈 슬라이스 2장', '양파 1/4개', '오이피클 50g', '케첩 약간', '머스터드 약간', '마요네즈 3큰술', '머스터드 1큰술']","['Step 1: 치커리는 먹기 좋게 자른 후 찬물에 담갔다가 물기를 제거하고, 양파와 피클은 굵게 다져 물기를 제거해주세요. 체더치즈는 대각선으로 4등분해서 잘라주세요.', 'Step 2: 비엔나 소시지는 어슷하게 칼집을 넣어 달군 팬에서 2분정도 볶아주세요. (또는 비엔나 소시지는 끓는 물에 살짝 데쳐서 사용하셔도 된답니다)', 'Step 3: 모닝빵의 가로로 반절정도 되는 부분까지 칼집을 넣어주세요.', 'Step 4: 모닝빵 밑면에 스프레드를 바르고 체더치즈-치커리-다진 오이피클+다진 양파-비엔나 소시지 순으로 올리고 케첩과 머스터드 소스를 뿌려주세요. (아이들 간식용으로 만드실 때는 허니 머스터드소스를 뿌려주셔도 좋답니다)', 'Step 5: 브런치 메뉴, 아이들 간식, 간편한 한끼로 활용해보세요.']"
양식,아마란스 샐러드,"['아마란스 20g', '새송이버섯 한줌', '느타리버섯 한줌', '토마토 2개', '적채 1/6통', '로메인 한줌', '올리브 오일 3큰술', '발사믹 식초 2큰술', '올리고당 1/2큰술', '소금 1/2작은술', '후추 약간']","['Step 1: 아마란스는 끓는 물에 넣어 10분간 삶은 후 물기를 제거해주세요.', 'Step 2: 토마토는 사방 1센치 크기로 자르고, 적채는 얇게 채를 썰어 물에 담갔다가 물기를 제거해주세요.', 'Step 3: 새송이버섯과 느타리버섯은 먹기 좋게 자르고, 약간의 소금과 후추를 넣어 팬에서 노릇하게 색이 나게 볶아주세요', 'Step 4: 볼에 발사믹 드레싱 재료를 넣고 고루 섞어주세요.', 'Step 5: 유리병이나 투명한 컵에 토마토-발사믹 드레싱 1큰술-적채-구운 버섯-로메인-삶은 아마란스 순서로 층층이 담아주세요.', 'Step 6: 먹기 직전에 발사믹 드레싱을 뿌려주세요.']"
양식,허니포테이토 그라탱,"['감자 2개', '베이컨 3줄', '피자치즈 1컵', '소금 약간', '후추 약간', '생크림 1+1/2컵', '파마산 치즈가루 3큰술', '카망베르 치즈 20g', '후레쉬 모차렐라치즈 30g', '파마산 치즈(블럭) 30g', '꿀 2큰술', '파슬리가루 약간']","['Step 1: 후레쉬 모차렐라치즈는 링으로 얇게 자르고, 베이컨과 카망베르치즈는 먹기 좋게 잘라주세요.', 'Step 2: 감자는 한입 크기로 먹기 좋게 썰어 끓는 물에 약간의 소금을 넣고 5분 정도 삶은 후, 체에 받쳐 물기를 제거해주세요.', 'Step 3: 팬에 약간의 올리브유를 두른 후 베이컨과 삶은 감자를 넣고, 소금과 후추를 약간씩 넣어 2분 정도 볶아주세요.', 'Step 4: 볼에 크림물 재료를 넣어 섞어주세요.  오븐용 그릇에 감자와 베이컨을 담고 크림물을 그릇의 반이 잠길 정도로 붓고, 피자치즈를 올린 후 180도로 예열한 오븐에서 20~25분 정도 구워주세요 ', 'Step 5: 뜨거운 상태의 그라탱에 후레쉬 모차렐라치즈와 카망베르 치즈, 갈은 파마산 치즈(블럭), 파슬리가루를 올리고 먹기 직전에 꿀을 뿌려주세요. ']"
양식,과카몰리,"['아보카도 2개', '라임 1개', '토마토 1개', '적양파 1/2개', '할라피뇨 1개', '다진 마늘 1작은술', '소금 약간', '파슬리 약간']","['Step 1: 아보카도는 칼집을 넣어준 후 반을 갈라서 씨를 빼고 속을 스푼으로 파내어주세요.', 'Step 2: 볼에 아보카도를 넣고 으깨어주세요.', 'Step 3: 적양파와 할라피뇨를 잘게 다져서 물기를 제거하고 다진 마늘과 함께 STEP 2에 넣어주세요.', 'Step 4: 라임즙을 넣고 고루 섞다가 소금으로 간을 해주세요.', 'Step 5: 완성된 요리를 그릇에 담아 나초를 찍어서 먹거나 토르티야, 샌드위치에 곁들어주세요']"
